X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
-118.286306656716,34.0394683670584,62384,211,,Health and Mental Health,Mental Health Programs,,,St. John's Well Child And Family Center,1910 Magnolia Ave,,Los Angeles,CA,"Monday, Wednesday, and Friday, 8:00am to 5:00pm; Tuesday and Thursday, 8:00am to 7:00pm; Saturday, 7:30am to 3:30pm. ","FAX (213) 749-7354,  Administrative (323) 541-1600,  Service/Intake (213) 749-0947, Scheduling line for all clinics Service/Intake (323) 541-1411",www.wellchild.org,,,70211,"The center provides counseling, dental services, health services for low-income people of all ages who live in the Los Angeles County area.",90007,http://egis3.lacounty.gov/lms/?p=70211,publish,34.0394684,-118.2863066,2010/11/01 11:50:56+00,,,6474931.45749688,1836867.22877306
-118.287254356283,33.9902033067705,62401,211,,Health and Mental Health,Mental Health Programs,,,St. John's Well Child And Family Center - Dr. Louis C. Frayser Community Clinic,5701 S Hoover St,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm; Saturday, 7:30am to 3:30pm. ","FAX (323) 541-1401, Services for Children Service/Intake (323) 541-1400, Counseling for Children Service/Intake (323) 541-1616, Counseling for adults Service/Intake (323) 541-1400 Ext.1104, Scheduling line for all clinics Service/Intake (323) 541-1411",www.wellchild.org,,,70213,"The center provides counseling, dental services, health services for low-income people of all ages who live in the Los Angeles County area.",90037,http://egis3.lacounty.gov/lms/?p=70213,publish,33.99020334,-118.2872543,2015/03/11 11:23:20+00,,,6474593.11040455,1818939.5710589
-118.203836655993,34.0760514365031,62410,211,,Health and Mental Health,Mental Health Programs,,,St. John's Well Child And Family Center - Lincoln Heights Clinic At Lincoln High School,2512 Alta St,,Los Angeles,CA, ,"Service/Intake (323) 441-2139,  FAX (323) 441-9216, Scheduling line for all clinics Service/Intake (323) 541-1411",www.wellchild.org,,,70214,"The center provides counseling, dental services, health services for low-income people of all ages who live in the Los Angeles County area.",90031,http://egis3.lacounty.gov/lms/?p=70214,publish,34.07605147,-118.2038366,2010/11/01 11:50:56+00,,,6499943.35891655,1850119.57365939
-118.224114956407,33.9839417767144,62431,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles County Department Of Mental Health - San Antonio Mental Health Center,2629 Clarendon Ave,2nd Fl.,Huntington Park,CA,"Monday and Thursday, 7:30am to 6:00pm; Tuesday and Wednesday, 7:30am to 7:00pm; and Friday, 7:30am to 5:00pm. ","Service/Intake (323) 584-3700, Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771",,,,70222,"The center provides mental health services to children, adolescents and their families and welfare to work supportive services for adults who are referred through the DPSS/CalWORKS program.",90255,http://egis3.lacounty.gov/lms/?p=70222,publish,33.98394181,-118.2241149,2010/11/01 11:50:56+00,,,6493727.84083581,1816612.19054306
-118.256590856375,34.0844862166668,62434,211,,Health and Mental Health,Mental Health Programs,,,Gateways Hospital And Mental Health Center,1891 Effie St,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","FAX (323) 666-1417,  Service/Intake (323) 644-2000,  FAX (323) 953-6588",www.gatewayshospital.org,,,70223,The hospital provides mental health services for adolescents age 13 to 17 and adults age 18 and older who live in Los Angeles County.,90026,http://egis3.lacounty.gov/lms/?p=70223,publish,34.08448625,-118.2565908,2010/11/01 11:50:56+00,,,6483975.8957728,1853225.72788015
-118.184270656514,34.1043290670311,62437,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles County Department Of Mental Health - Northeast Los Angeles,5321 Via Marisol,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771,  Service/Intake (323) 478-8200",,,,70224,"The center provides mental health services for adults welfare-to-work support services mentally/emotionally disturbed persons who live in the Northeast Health District which includes Lincoln Heights, Highland Park, El Sereno, and parts of Glassell Park.",90042,http://egis3.lacounty.gov/lms/?p=70224,publish,34.1043291,-118.1842706,2010/11/01 11:50:56+00,,,6505887.30503389,1860398.88118473
-118.31896865627,33.9169167475166,62505,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles County Department Of Mental Health - South Bay Mental Health Services,2311 W El  Segundo Blvd,,Hawthorne,CA,"Monday through Friday, 8:00am to 5:00pm. ","Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771,  Administrative (323) 241-6890,  Service/Intake and Administration (323) 241-6730",,,,70255,"The center provides employment services, mental health services, and welfare-to-work support services for adults with mental/emotional disturbance who live in the South Bay area.",90250,http://egis3.lacounty.gov/lms/?p=70255,publish,33.91691678,-118.3189686,2010/11/01 11:50:56+00,,,6464894.75217664,1792298.12368573
-118.290303555786,33.8522077772558,62543,211,,Health and Mental Health,Mental Health Programs,,,Children's Institute Inc - Torrance Office,19700 S Vermont Ave,Suite 250,Torrance,CA,"Monday through Saturday, 8:00am to 5:00pm. ",Service/Intake and Administration (213) 385-5100,www.childrensinstitute.org,,,70277,"The agency provides child abuse services, child care, family support services, foster care services, mental health services, school readiness, substance abuse services and welfare-to-work support services for people of all ages and their families in Los Angeles County.",90502,http://egis3.lacounty.gov/lms/?p=70277,publish,33.85220781,-118.2903035,2010/11/01 11:50:56+00,,,6473523.75263514,1768722.72037731
-118.13607065774,34.6952662159025,62553,211,,Health and Mental Health,Mental Health Programs,,,Hathaway-Sycamores - Lancaster Community Based Mental Health Services,44738 Sierra Hwy,,Lancaster,CA,"Monday through Thursday, 9:00am to 5:00pm; Friday, 9:00am to 4:00pm. ",Service/Intake (661) 942-5749,www.hathaway-sycamores.org,,,70280,"The agency provides family support services, foster care, out-of-home care for boys, and mental health services for families in Los Angeles.",93534,http://egis3.lacounty.gov/lms/?p=70280,publish,34.69526625,-118.1360706,2010/11/01 11:50:56+00,,,6520769.67290689,2075430.25525498
-118.102987256945,33.8843223368517,62555,211,,Health and Mental Health,Mental Health Programs,,,College Hospital,10802 College Pl,,Cerritos,CA,"Monday through Friday, 8:00am to 5:00pm. ","Service/Intake (714) 826-2140,  Service/Intake and Administration (562) 924-9581, Crisis Response/Access Svc 24H Service/Intake and Hotline (800) 352-3301",www.collegehospitals.com,,,70281,The hospital provides inpatient mental health services for people of all ages.,90703,http://egis3.lacounty.gov/lms/?p=70281,publish,33.88432237,-118.1029872,2010/11/01 11:50:56+00,,,6530411.65165439,1780298.72445622
-118.437389356095,34.0402794166027,62598,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles County Department Of Mental Health - Edmund D. Edelman Westside Mental Health Center,11080 W Olympic Blvd,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","Psych. Mobile Response Service/Intake (800) 854-7771, Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771, Children's System of Care Service/Intake (310) 966-6610, Adult Program Service/Intake (310) 966-6500, Child Program Service/Inta",,,,70295,"The center provides mental health services, and employment services for adults with mental/emotional disturbance in the Santa Monica and west area of Los Angeles.",90064,http://egis3.lacounty.gov/lms/?p=70295,publish,34.04027945,-118.4373893,2010/11/01 11:50:56+00,,,6429161.27016605,1837327.15272197
-118.483963155387,34.0214781567826,62629,211,,Health and Mental Health,Mental Health Programs,,,Family Service Of Santa Monica,1533 Euclid St,,Santa Monica,CA,"Monday through Thursday, 9:00am to 9:00pm; Friday, 9:00am to 3:00pm. ",Service/Intake and Administration (310) 451-9747,www.vistadelmar.org/family-services-of-santa-monica/,,,70306,The agency provides mental health services for people of all ages in the Santa Monica area.,90404,http://egis3.lacounty.gov/lms/?p=70306,publish,34.02147819,-118.4839631,2010/11/01 11:50:56+00,,,6415018.68887122,1830549.74567315
-118.345351355784,34.1037573969935,62663,211,,Health and Mental Health,Mental Health Programs,,,Aviva Family And Children's Services,7120 Franklin Ave,,Los Angeles,CA,"Monday through Friday, 8:30am to 5:00pm. ","FAX (323) 436-7042, Adoption/Foster Family Services Service/Intake and Administration (888) 284-8233,  Service/Intake (323) 876-0550",www.avivacenter.org,,,70332,"The agency provides adoption and foster care services for adults, 21 and older, outpatient mental health services for youth and families, and residential mental health services for adolescent girls, 12 to 18 and education services with a special education Non-Public Special High School for grades 7 through 12.",90046,http://egis3.lacounty.gov/lms/?p=70332,publish,34.10375743,-118.3453513,2010/11/01 11:50:56+00,,,6457123.84022506,1860319.30391607
-118.264150056771,34.0429629672615,62684,211,,Health and Mental Health,Mental Health Programs,,,Free Spirit: For Victims Of Domestic Violence,,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","24-Hour All Services Hotline Hotline/Talkline/Warmline (800) 548-2722, Free Spirit Shelter Hotline Hotline/Talkline/Warmline (323) 937-1312, Chicana Service Action Center Administrative (213) 629-5800,  Service/Intake and Administration (323) 937-1368",,,,70341,The agency provides a battered women's shelter and welfare-to-work support services for women with children who are in Los Angeles County.,90015,http://egis3.lacounty.gov/lms/?p=70341,publish,34.042963,-118.26415,2010/11/01 11:50:56+00,,,6481647.30233289,1838120.59864165
-118.278940656413,34.0716974571264,62698,211,,Health and Mental Health,Mental Health Programs,,,St. Anne's Residential Facility,155 N Occidental Blvd,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Confidential After Hours (213) 247-7441, Mental Health Services Intake Service/Intake (213) 381-2931 Ext.273, Early Learning Center Service/Intake (213) 381-2931 Ext.450,  Service/Intake and Administration (213) 381-2931,  FAX (213) 381-7804",www.stannes.org,,,70344,"The agency provides a maternity home for pregnant or parenting teens, or those who are at risk of becoming pregnant in Los Angeles County.",90026,http://egis3.lacounty.gov/lms/?p=70344,publish,34.07169749,-118.2789406,2015/03/11 12:23:42+00,,,6477195.58781114,1848589.70007873
-118.326463756029,34.0932569569638,62716,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles County Department Of Mental Health - Hollywood Mental Health Center,1224 Vine St,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771,  Service/Intake (323) 769-6100",,,,70349,"The center provides mental health and welfare-to-work services for adults in Central Health District, in Hollywood and surrounding communities.",90038,http://egis3.lacounty.gov/lms/?p=70349,publish,34.09325699,-118.3264637,2010/11/01 11:50:56+00,,,6462829.15821072,1856478.90969397
-118.247433756224,34.0447906572823,62756,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles County Department Of Mental Health - Downtown Mental Health Center,529 Maple Ave,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","Access Line and PMRT After Hours/Weekends After Hours (800) 854-7771,  FAX (213) 895-6266,  Service/Intake (213) 430-6700",dmh.co.la.ca.us,,,70372,"The agency provides mental health services, employment services and welfare-to-work support services in the Downtown area of Los Angeles.",90013,http://egis3.lacounty.gov/lms/?p=70372,publish,34.04479069,-118.2474337,2010/11/01 11:50:56+00,,,6486713.05532472,1838772.84208781
-118.242830355744,33.9241646868837,62765,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles County Department Of Mental Health - Augustus F. Hawkins Family Mental Health Center,1720 E 120Th St,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","Service/Intake and Administration (310) 668-4272, Psychiatric Emergency Service/Intake (310) 668-4326, Case Management/CalWORKs Service/Intake (310) 668-5069, Child/Adolescent Service/Intake (310) 668-6008, CRS Unit Service/Intake (310) 668-3403, Triage S",dmh.lacounty.gov,,,70381,"The center provides mental health services and welfare-to-work support services, primarily for adults and children who live in South Central Los Angeles and surrounding communities.",90059,http://egis3.lacounty.gov/lms/?p=70381,publish,33.92416472,-118.2428303,2010/11/01 11:50:56+00,,,6488001.55340388,1794871.25141348
-118.210081556032,34.0578196466031,62768,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles County Department Of Health Services - Los Angeles County And Usc Healthcare Network - Adult Psychiatric Outpatient,1100 N State St,"Clinic Tower, First Fl., Ste. A1D",Los Angeles,CA,"Monday through Friday, 8:00am to 4:30pm. ","Appointments Service/Intake and Administration (323) 409-5751,  Administrative (323) 226-5766",www.ladhs.org/wps/portal/LACUSCHomepage,,,70384,The program provides mental health services for adults and youth age 18 and older who live in Central Los Angeles.,90033,http://egis3.lacounty.gov/lms/?p=70384,publish,34.05781968,-118.2100815,2010/11/01 11:50:56+00,,,6498038.37847455,1843488.58331248
-118.44460405637,34.0727229666109,62775,211,,Health and Mental Health,Mental Health Programs,,,Ucla Resnick Neuropsychiatric Hospital - Adult Psychiatric Inpatient Service,150 W. Westwood Blvd.,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","Access Center Service/Intake (310) 825-9989, Access Center Service/Intake (800) 825-9989",www.uclahealth.org/homepage_neuro.cfm?id=267,,,70394,The program provides inpatient mental health services for adults.,90024,http://egis3.lacounty.gov/lms/?p=70394,publish,34.072723,-118.444604,2010/11/01 11:50:56+00,,,6427027.78132281,1849143.46307881
-118.445212755719,34.0657271171233,62776,211,,Health and Mental Health,Mental Health Programs,,,Ucla Resnick Neuropsychiatric Hospital - Adult Partial Hospital Program,760 Westwood Plz,,Los Angeles,CA,"Monday through Friday, 9:00am to 3:00pm. ","Admissions Service/Intake (310) 267-8008, Appointments Service/Intake (800) 825-9989, 24-hr Access Center Service/Intake (310) 825-7469, 24-hr Access Center Service/Intake (310) 794-1022",,,,70395,The program provides mental health services for adults in Los Angeles.,90024,http://egis3.lacounty.gov/lms/?p=70395,publish,34.06572715,-118.4452127,2010/11/01 11:50:56+00,,,6426832.16950931,1846598.38024248
-118.133654155938,33.7829394774755,62788,211,,Health and Mental Health,Mental Health Programs,,,Childnet Behavioral Health,5150 Pacific Coast Hwy,,Long Beach,CA,Normal intake hours. ,Service/Intake and Administration (562) 490-7600,www.childnet.net,,,70405,The agency provides foster care services and youth services for children and families in Los Angeles County.,90804,http://egis3.lacounty.gov/lms/?p=70405,publish,33.78293951,-118.1336541,2010/11/01 11:50:56+00,,,6521054.58047356,1743413.8599059
-118.299476956152,34.0328810669436,62793,211,,Health and Mental Health,Mental Health Programs,,,Special Service For Groups - Asian Pacific Residential Treatment Program,1665 W Adams Blvd,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","FAX (323) 731-5618,  Service/Intake (323) 731-3534",ssgmain.org/,,,70407,"The agency provides advocacy, child care, HIV/AIDS services, holiday assistance, interpreter and translator services, personal goods, services for non-profit organizations, services for older adults, substance abuse services, and youth services in Los Angeles County.",90007,http://egis3.lacounty.gov/lms/?p=70407,publish,34.0328811,-118.2994769,2010/11/01 11:50:56+00,,,6470934.27946764,1834481.61707447
-118.468392155587,34.2009933762922,62807,211,,Health and Mental Health,Mental Health Programs,,,Asian Pacific Counseling And Treatment Centers - San Fernando Valley Center,15400 Sherman Way,Suite 220,Van Nuys,CA,"Monday through Friday, 9:00am to 5:00pm. ",Service/Intake (818) 267-1100,www.apctc.org,,,70417,The centers provide mental health services and welfare-to-work support services for the Asian/Pacific Islander community.,91406,http://egis3.lacounty.gov/lms/?p=70417,publish,34.20099341,-118.4683921,2010/11/01 11:50:56+00,,,6420041.43309081,1895855.63966739
-118.261804256547,34.0439658273105,62810,211,,Health and Mental Health,Mental Health Programs,,,Asian Pacific Counseling And Treatment Centers - Metro Center,605 W Olympic Blvd,Suite 550,Los Angeles,CA,"Monday through Friday, 9:00am to 6:00pm. ","FAX (213) 553-1864,  Service/Intake (213) 553-1850",www.apctc.org,,,70418,The centers provide mental health services and welfare-to-work support services for the Asian/Pacific Islander community.,90015,http://egis3.lacounty.gov/lms/?p=70418,publish,34.04396586,-118.2618042,2010/11/01 11:50:56+00,,,6482358.90064722,1838483.69863723
-118.09785335661,33.8724842670133,62813,211,,Health and Mental Health,Mental Health Programs,,,Asian Pacific Counseling And Treatment Centers - Cerritos,11050 Artesia Blvd,Suite F,Cerritos,CA,"Monday through Friday, 10:00am to 6:00pm. ","FAX (562) 860-0248,  Service/Intake (562) 860-8838",www.apctc.org,,,70419,The centers provide mental health services and welfare-to-work support services for the Asian/Pacific Islander community.,90703,http://egis3.lacounty.gov/lms/?p=70419,publish,33.8724843,-118.0978533,2010/11/01 11:50:56+00,,,6531965.69907121,1775989.01030664
-118.315949056193,33.8326087075163,62816,211,,Health and Mental Health,Mental Health Programs,,,South Bay Children's Health Center - Child Guidance Clinic,1617 Cravens Ave,,Torrance,CA,"Monday through Thursday, 8:00am to 8:00pm; Friday, 8:00am to 4:30pm. ","Service/Intake (310) 316-1212, Mental Health Appts. Service/Intake (310) 328-0855",www.sbchc.com,,,70420,"The center provides health services, mental health services, and a thrift store for youth and families in the South Bay area.",90501,http://egis3.lacounty.gov/lms/?p=70420,publish,33.83260874,-118.315949,2010/11/01 11:50:56+00,,,6465714.46215139,1761613.63584223
-118.338665756495,34.0062468965208,62821,211,,Health and Mental Health,Mental Health Programs,,Pacific Clinics / Portals,West Central Family Mental Health Center,3751 W Stocker St,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771,  Service/Intake and Administration (323) 298-3680",http://www.dmh.co.la.ca.us/providers/sa6.htm,,,70423,"The center provides mental health services, employment support services, and welfare-to-work support services for adults who live in the Los Angeles area.",90008,http://egis3.lacounty.gov/lms/?p=70423,publish,34.00624693,-118.3386657,2013/09/11 08:51:11+00,,,6459028.1720463,1824826.65213248
-118.400193055875,34.0622709666078,62884,211,,Health and Mental Health,Mental Health Programs,,,Chicago School Of Professional Psychology Counseling Center - Orange County,4199 Campus Dr.,Suite E,Irvine,CA,"Monday through Sunday, 9:00am to 9:00pm. ",Service/Intake (949) 737-5460,www.thechicagoschool.edu,,,70451,The center provides counseling services for people of all ages who live in Los Angeles County.,90212,http://egis3.lacounty.gov/lms/?p=70451,publish,34.062271,-118.400193,2010/11/01 11:50:56+00,,,6440461.85747297,1845283.29297765
-118.523222855736,34.2458719467982,62890,211,,Health and Mental Health,Mental Health Programs,,,Child And Family Guidance Center,9650 Zelzah Ave,,Northridge,CA,"Monday through Thursday, 8:30am to 8:00pm; Friday, 8:30am to 5:00pm. ","FAX (818) 993-8206,  Service/Intake and Administration (818) 993-9311",www.childguidance.org,,,70452,"The agency provides child abuse services, education services, school readiness for children age 0 to 5, welfare-to-work support services and youth services for children, youth and families in the Antelope, San Fernando and Santa Clarita Valleys.",91325,http://egis3.lacounty.gov/lms/?p=70452,publish,34.24587198,-118.5232228,2015/03/11 11:24:40+00,,,6403547.29153848,1912269.3194384
-118.500388356062,34.228646116444,62899,211,,Health and Mental Health,Mental Health Programs,,,Child And Family Guidance Center - Family Stress Center,16861 Parthenia St,,North Hills,CA,"Monday through Friday, 8:30am to 8:00pm; Saturday, 9:00am to 3:00pm. ","FAX (818) 830-0206,  Service/Intake (818) 830-0200",www.childguidance.org,,,70453,"The agency provides child abuse services, education services, school readiness for children age 0 to 5, welfare-to-work support services and youth services for children, youth and families in the Antelope, San Fernando and Santa Clarita Valleys.",91343,http://egis3.lacounty.gov/lms/?p=70453,publish,34.22864615,-118.5003883,2010/11/01 11:50:56+00,,,6410416.83521405,1905965.46885714
-118.291824356715,34.0266565570389,62911,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles Child Guidance Clinic,3031 S Vermont Ave,,Los Angeles,CA,"Monday and Friday, 8:00am to 6:00pm. ","Administrative (323) 373-2400,  Service/Intake (323) 766-2345,  Administrative (323) 766-2360",www.lacgc.org,,,70458,The clinic provides mental health services for youth and young adults and welfare-to-work support services for the families of TANF recipients from two locations.,90007,http://egis3.lacounty.gov/lms/?p=70458,publish,34.02665659,-118.2918243,2010/11/01 11:50:56+00,,,6473246.29485673,1832209.58421698
-118.332012955961,34.0033227471676,62914,211,,Health and Mental Health,Mental Health Programs,,Los Angeles Child Guidance Clinic - Leimert Park Site,Los Angeles Child Guidance Clinic - Leimert Park Site,4401 Crenshaw Blvd,Suite 300,Los Angeles,CA,"Monday through Thursday, 8:00am to 7:00pm; Friday, 8:00am to 5:00pm. ","FAX (323) 290-8366,  Service/Intake (323) 290-8360, (323) 766 - 2360",www.lacgc.org,,,70459,The clinic provides mental health services for youth and young adults and welfare-to-work support services for the families of TANF recipients from two locations.,90043,http://egis3.lacounty.gov/lms/?p=70459,publish,34.00332278,-118.3320129,2013/08/13 09:58:35+00,,,6461040.96788947,1823755.77369681
-118.291758656665,34.0174563572069,62921,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles Child Guidance Clinic - Exposition Park Site,3787 S Vermont Ave,,Los Angeles,CA,"Monday through Thursday, 8:00am to 8:00pm; Friday, 8:00am to 6:00pm. ","Service/Intake (323) 766-2345, Special Education School Service/Intake (323) 766-2340",www.lacgc.org,,,70460,The clinic provides mental health services for youth and young adults and welfare-to-work support services for the families of TANF recipients from two locations.,90007,http://egis3.lacounty.gov/lms/?p=70460,publish,34.01745639,-118.2917586,2010/11/01 11:50:56+00,,,6473256.4841408,1828861.40357739
-118.174674456084,34.1248853071345,62945,211,,Health and Mental Health,Mental Health Programs,,,Hillsides Family Center,940 Ave 64,,Pasadena,CA,"Monday through Friday, 8:00am to 3:30pm. ","Service/Intake (323) 254-2274 Ext.410,  Service/Intake (626) 791-0508",www.hillsides.org,,,70470,"The agency provides family support services, residential mental health services, special education for families of children with disabilities, and transiional housing for emanicipated former foster youth in Los Angeles.",91105,http://egis3.lacounty.gov/lms/?p=70470,publish,34.12488534,-118.1746744,2010/11/01 11:50:56+00,,,6508805.29591705,1867874.48073481
-118.258507356557,34.06053283713,62948,211,,Health and Mental Health,Mental Health Programs,,,Hillsides Community Center,1282 W 2Nd St,,Los Angeles,CA,"Monday through Thursday, 7:00am to 7:30pm; Friday, 8:30am to 5:00pm. ",Service/Intake (213) 201-5380,www.hillsides.org,,,70471,"The agency provides family support services, residential mental health services, special education for families of children with disabilities, and transiional housing for emanicipated former foster youth in Los Angeles.",90026,http://egis3.lacounty.gov/lms/?p=70471,publish,34.06053287,-118.2585073,2010/11/01 11:50:56+00,,,6483373.17224072,1844510.15082315
-118.502492455834,34.2625922061191,62949,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles County Department Of Mental Health - San Fernando Mental Health Center,10605 Balboa Blvd,Suite 100,Granada Hills,CA,"Monday through Friday, 8:00am to 5:00pm. ","Service/Intake and Administration (818) 832-2400, Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771",http://dmh.lacounty.gov,,,70472,The center provides mental health services for adults with mental/emotional disturbance in the San Fernando Valley.,91344,http://egis3.lacounty.gov/lms/?p=70472,publish,34.26259224,-118.5024924,2010/11/01 11:50:56+00,,,6409842.5853783,1918322.0848919
-118.189908155657,33.7932838271544,62950,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles County Department Of Mental Health - Long Beach Mental Health Services,1975 N Long Beach Blvd,,Long Beach,CA,"Monday, Tuesday, Thursday, Friday, 8:00am to 5:00pm; Wednesday, 8:00am to 7:00pm. ","Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771, Adult Services Service/Intake and Administration (562) 599-9280, Asian Pacific Program Service/Intake (562) 599-9401",dmh.lacounty.gov,,,70473,"The center provides employment services, mental health services, and welfare-to-work support services for adults in the Long Beach area.",90806,http://egis3.lacounty.gov/lms/?p=70473,publish,33.79328386,-118.1899081,2010/11/01 11:50:56+00,,,6503966.84660447,1747205.96387023
-118.280823255966,33.7379853673548,62954,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles County Department Of Mental Health - San Pedro Mental Health Center,150 W 7Th St,,San Pedro,CA,"Monday through Friday, 8:00am to 5:00pm. ","Service/Intake (310) 519-6100, Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771",dmh.co.la.ca.us/,,,70474,This center provides mental health services and employment services for adults who live in the South Bay.,90731,http://egis3.lacounty.gov/lms/?p=70474,publish,33.7379854,-118.2808232,2010/11/01 11:50:56+00,,,6476286.17296331,1727146.01219231
-118.412502356067,34.0087931464224,62958,211,,Health and Mental Health,Mental Health Programs,,,Culver-Palms Center - Didi Hirsch,11133 Washington Blvd,,Culver City,CA,"Monday, Tuesday, Wednesday, and Friday, 8:00am to 5:00pm; Thursday, 8:00am to 7:00pm. ","Central Intake and Emergency Services Service/Intake (310) 390-8896,  Service/Intake and Administration (310) 895-2300",www.didihirsch.org,,,70476,"The agency provides counseling services; financial assistance for utility bills for Culver City residents for children, families and adults; mental health services; services for older adults; residential mental health services; residential treatment for substance abuse; substance abuse services; and welfare-to-work support services for people of all ages in Los Angeles County.",90232,http://egis3.lacounty.gov/lms/?p=70476,publish,34.00879318,-118.4125023,2010/11/01 11:50:56+00,,,6436653.83260871,1825836.89223798
-118.344302756265,33.9662824569662,62963,211,,Health and Mental Health,Mental Health Programs,,,Inglewood Center - Didi Hirsch,323 N Prairie Ave,,Inglewood,CA,"Monday through Thursday, 9:00am to 6:00pm; Friday, 8:30am to 5:00pm. ","FAX (310) 677-7205, Central Intake and Emergency Services Service/Intake (310) 390-8896,  Service/Intake and Administration (310) 677-7808",www.didihirsch.org,,,70479,"The agency provides counseling services; financial assistance for utility bills for Culver City residents for children, families and adults; mental health services; services for older adults; residential mental health services; residential treatment for substance abuse; substance abuse services; and welfare-to-work support services for people of all ages in Los Angeles County.",90301,http://egis3.lacounty.gov/lms/?p=70479,publish,33.96628249,-118.3443027,2010/11/01 11:50:56+00,,,6457269.91079906,1810288.64872822
-118.125206657182,34.6695368855587,63310,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles County Department Of Mental Health - Antelope Valley Mental Health Center,349 E Ave K6,,Lancaster,CA,"Monday through Friday, 8:00am to 5:00pm. ","Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771,  Service/Intake (661) 723-4260",,,,70625,The center provides mental health services for adults with mental/emotional disturbance who live in the Los Angeles County portion of the Antelope Valley.,93535,http://egis3.lacounty.gov/lms/?p=70625,publish,34.66953692,-118.1252066,2010/11/01 11:50:56+00,,,6524023.55255397,2066062.33370215
-118.404457756805,34.2786513862071,63323,211,,Health and Mental Health,Mental Health Programs,,,Hillview Mental Health Center Inc,12450 Van Nuys Blvd,,Pacoima,CA,"Monday through Friday, 9:00am to 5:30pm. ",Service/Intake (818) 896-1161,www.hillviewmhc.org,,,70631,"The center provides mental health services, residential mental health services and welfare-to-work support services for people in Los Angeles.",91331,http://egis3.lacounty.gov/lms/?p=70631,publish,34.27865142,-118.4044577,2016/06/16 14:34:25+00,,,6439487.0398688,1924032.63416632
-118.404011656457,34.2790410467945,63328,211,,Health and Mental Health,Mental Health Programs,,,Hillview Village - Permanent Supportive Housing,12408 Van Nuys Blvd,,Pacoima,CA,"Monday through Friday, 9:00am to 5:30pm. ",Service/Intake (818) 896-1161,www.hillviewmhc.org,,,70632,"The center provides mental health services, residential mental health services and welfare-to-work support services for people in Los Angeles.",91331,http://egis3.lacounty.gov/lms/?p=70632,publish,34.27904108,-118.4040116,2010/11/01 11:50:56+00,,,6439622.37227531,1924173.89569481
-118.413959555858,34.1944341062741,63339,211,,Health and Mental Health,Mental Health Programs,,,Valley Community Clinic,6801 Coldwater Canyon Ave,Suite 1B,North Hollywood,CA,"Monday and Wednesday, 8:00am to 8:00pm; Tuesday, Thursday, and Friday, 8:00am to 7:00pm; and Saturday, 8:00am to 3:00pm. ","Administrative (818) 763-1718, Mental Health Counseling Service/Intake (818) 763-2084, General Services/Appointment Line Service/Intake (818) 763-8836 Ext.334, Teen Clinic and Warmline Service/Intake (888) 763-4070, [General Services/Appointment Line] Ser",www.valleycommunityclinic.org,,,70636,"The agency provides drug abuse services, family planning services, health services, HIV/AIDS services, and mental health services primarily for people of all ages who live in the San Fernando Valley.",91605,http://egis3.lacounty.gov/lms/?p=70636,publish,34.19443414,-118.4139595,2010/11/01 11:50:56+00,,,6436490.42512713,1893396.38441531
